LocationType,Location,PlacementType,TimeFrame,DataFormat,Data
State,Montana,Trial home visit,2015,Percent,0.08
State,Montana,Runaway,2015,Percent,<.5%
State,Montana,Supervised independent living,2015,Percent,<.5%
State,Montana,Group home or institution,2015,Percent,0.09
State,Montana,Foster family home - non-relative,2015,Percent,0.29
State,Montana,Foster family home - relative,2015,Percent,0.47
State,Montana,Pre-adoptive home,2015,Percent,0.07
State,New Hampshire,Group home or institution,2015,Percent,0.29
State,New Hampshire,Foster family home - non-relative,2015,Percent,0.33
State,New Hampshire,Foster family home - relative,2015,Percent,0.17
State,New Hampshire,Pre-adoptive home,2015,Percent,0.03
State,New Hampshire,Trial home visit,2015,Percent,0.18
State,New Hampshire,Runaway,2015,Percent,<.5%
State,New Hampshire,Supervised independent living,2015,Percent,<.5%
State,Nevada,Supervised independent living,2015,Percent,N.R.
State,Nevada,Group home or institution,2015,Percent,0.08
State,Nevada,Foster family home - non-relative,2015,Percent,0.45
State,Nevada,Foster family home - relative,2015,Percent,0.34
State,Nevada,Pre-adoptive home,2015,Percent,<.5%
State,Nevada,Trial home visit,2015,Percent,0.12
State,Nevada,Runaway,2015,Percent,0.01
State,Nebraska,Runaway,2015,Percent,0.01
State,Nebraska,Supervised independent living,2015,Percent,0.02
State,Nebraska,Group home or institution,2015,Percent,0.06
State,Nebraska,Foster family home - non-relative,2015,Percent,0.41
State,Nebraska,Foster family home - relative,2015,Percent,0.31
State,Nebraska,Pre-adoptive home,2015,Percent,0.04
State,Nebraska,Trial home visit,2015,Percent,0.15
State,New Jersey,Trial home visit,2015,Percent,N.R.
State,New Jersey,Runaway,2015,Percent,<.5%
State,New Jersey,Supervised independent living,2015,Percent,0.01
State,New Jersey,Group home or institution,2015,Percent,0.06
State,New Jersey,Foster family home - non-relative,2015,Percent,0.56
State,New Jersey,Foster family home - relative,2015,Percent,0.36
State,New Jersey,Pre-adoptive home,2015,Percent,0.01
State,New York,Trial home visit,2015,Percent,0.12
State,New York,Runaway,2015,Percent,0.03
State,New York,Supervised independent living,2015,Percent,N.R.
State,New York,Group home or institution,2015,Percent,0.18
State,New York,Foster family home - non-relative,2015,Percent,0.37
State,New York,Foster family home - relative,2015,Percent,0.21
State,New York,Pre-adoptive home,2015,Percent,0.08
State,New Mexico,Runaway,2015,Percent,0.01
State,New Mexico,Supervised independent living,2015,Percent,<.5%
State,New Mexico,Group home or institution,2015,Percent,0.06
State,New Mexico,Foster family home - non-relative,2015,Percent,0.62
State,New Mexico,Foster family home - relative,2015,Percent,0.19
State,New Mexico,Pre-adoptive home,2015,Percent,0.05
State,New Mexico,Trial home visit,2015,Percent,0.07
State,North Carolina,Group home or institution,2015,Percent,0.11
State,North Carolina,Foster family home - non-relative,2015,Percent,0.53
State,North Carolina,Foster family home - relative,2015,Percent,0.27
State,North Carolina,Pre-adoptive home,2015,Percent,0.03
State,North Carolina,Trial home visit,2015,Percent,0.05
State,North Carolina,Runaway,2015,Percent,0.01
State,North Carolina,Supervised independent living,2015,Percent,<.5%
State,North Dakota,Trial home visit,2015,Percent,0.07
State,North Dakota,Runaway,2015,Percent,<.5%
State,North Dakota,Supervised independent living,2015,Percent,N.R.
State,North Dakota,Group home or institution,2015,Percent,0.18
State,North Dakota,Foster family home - non-relative,2015,Percent,0.58
State,North Dakota,Foster family home - relative,2015,Percent,0.17
State,North Dakota,Pre-adoptive home,2015,Percent,N.R.
State,Ohio,Runaway,2015,Percent,0.01
State,Ohio,Supervised independent living,2015,Percent,<.5%
State,Ohio,Group home or institution,2015,Percent,0.14
State,Ohio,Foster family home - non-relative,2015,Percent,0.63
State,Ohio,Foster family home - relative,2015,Percent,0.16
State,Ohio,Pre-adoptive home,2015,Percent,0.04
State,Oklahoma,Supervised independent living,2015,Percent,N.R.
State,Oklahoma,Group home or institution,2015,Percent,0.07
State,Oklahoma,Foster family home - non-relative,2015,Percent,0.46
State,Oklahoma,Foster family home - relative,2015,Percent,0.34
State,Oklahoma,Pre-adoptive home,2015,Percent,0.03
State,Oklahoma,Trial home visit,2015,Percent,0.09
State,Oklahoma,Runaway,2015,Percent,0.01
State,Ohio,Trial home visit,2015,Percent,0.01
State,Oregon,Group home or institution,2015,Percent,0.17
State,Oregon,Foster family home - non-relative,2015,Percent,0.33
State,Oregon,Foster family home - relative,2015,Percent,0.28
State,Oregon,Pre-adoptive home,2015,Percent,0.07
State,Oregon,Trial home visit,2015,Percent,0.14
State,Oregon,Runaway,2015,Percent,0.01
State,Oregon,Supervised independent living,2015,Percent,0.01
State,Rhode Island,Trial home visit,2015,Percent,N.R.
State,Rhode Island,Runaway,2015,Percent,0.01
State,Rhode Island,Supervised independent living,2015,Percent,0.01
State,Rhode Island,Group home or institution,2015,Percent,0.24
State,Rhode Island,Foster family home - non-relative,2015,Percent,0.36
State,Rhode Island,Foster family home - relative,2015,Percent,0.38
State,Rhode Island,Pre-adoptive home,2015,Percent,<.5%
State,Pennsylvania,Trial home visit,2015,Percent,0.01
State,Pennsylvania,Runaway,2015,Percent,0.01
State,Pennsylvania,Supervised independent living,2015,Percent,0.02
State,Pennsylvania,Group home or institution,2015,Percent,0.19
State,Pennsylvania,Foster family home - non-relative,2015,Percent,0.42
State,Pennsylvania,Foster family home - relative,2015,Percent,0.32
State,Pennsylvania,Pre-adoptive home,2015,Percent,0.03
State,South Carolina,Supervised independent living,2015,Percent,N.R.
State,South Carolina,Group home or institution,2015,Percent,0.24
State,South Carolina,Foster family home - non-relative,2015,Percent,0.65
State,South Carolina,Foster family home - relative,2015,Percent,0.06
State,South Carolina,Pre-adoptive home,2015,Percent,0.04
State,South Carolina,Trial home visit,2015,Percent,N.R.
State,South Carolina,Runaway,2015,Percent,0.01
State,South Dakota,Group home or institution,2015,Percent,0.17
State,South Dakota,Foster family home - non-relative,2015,Percent,0.46
State,South Dakota,Foster family home - relative,2015,Percent,0.22
State,South Dakota,Pre-adoptive home,2015,Percent,0.04
State,South Dakota,Trial home visit,2015,Percent,0.1
State,South Dakota,Runaway,2015,Percent,<.5%
State,South Dakota,Supervised independent living,2015,Percent,<.5%
State,Tennessee,Trial home visit,2015,Percent,0.08
State,Tennessee,Runaway,2015,Percent,0.02
State,Tennessee,Supervised independent living,2015,Percent,N.R.
State,Tennessee,Group home or institution,2015,Percent,0.18
State,Tennessee,Foster family home - non-relative,2015,Percent,0.57
State,Tennessee,Foster family home - relative,2015,Percent,0.1
State,Tennessee,Pre-adoptive home,2015,Percent,0.04
State,Texas,Runaway,2015,Percent,0.01
State,Texas,Supervised independent living,2015,Percent,<.5%
State,Texas,Group home or institution,2015,Percent,0.16
State,Texas,Foster family home - non-relative,2015,Percent,0.41
State,Texas,Foster family home - relative,2015,Percent,0.33
State,Texas,Pre-adoptive home,2015,Percent,0.02
State,Texas,Trial home visit,2015,Percent,0.06
State,Utah,Supervised independent living,2015,Percent,0.02
State,Utah,Group home or institution,2015,Percent,0.12
State,Utah,Foster family home - non-relative,2015,Percent,0.46
State,Utah,Foster family home - relative,2015,Percent,0.23
State,Utah,Pre-adoptive home,2015,Percent,0.08
State,Utah,Trial home visit,2015,Percent,0.08
State,Utah,Runaway,2015,Percent,0.01
State,Virginia,Trial home visit,2015,Percent,0.05
State,Virginia,Runaway,2015,Percent,<.5%
State,Virginia,Supervised independent living,2015,Percent,0.01
State,Virginia,Group home or institution,2015,Percent,0.16
State,Virginia,Foster family home - non-relative,2015,Percent,0.69
State,Virginia,Foster family home - relative,2015,Percent,0.06
State,Virginia,Pre-adoptive home,2015,Percent,0.03
State,Vermont,Trial home visit,2015,Percent,0.05
State,Vermont,Runaway,2015,Percent,<.5%
State,Vermont,Supervised independent living,2015,Percent,<.5%
State,Vermont,Group home or institution,2015,Percent,0.14
State,Vermont,Foster family home - non-relative,2015,Percent,0.44
State,Vermont,Foster family home - relative,2015,Percent,0.34
State,Vermont,Pre-adoptive home,2015,Percent,0.02
State,Washington,Runaway,2015,Percent,0.01
State,Washington,Supervised independent living,2015,Percent,0.02
State,Washington,Group home or institution,2015,Percent,0.05
State,Washington,Foster family home - non-relative,2015,Percent,0.44
State,Washington,Foster family home - relative,2015,Percent,0.35
State,Washington,Pre-adoptive home,2015,Percent,0.01
State,Washington,Trial home visit,2015,Percent,0.12
State,West Virginia,Supervised independent living,2015,Percent,<.5%
State,West Virginia,Group home or institution,2015,Percent,0.23
State,West Virginia,Foster family home - non-relative,2015,Percent,0.5
State,West Virginia,Foster family home - relative,2015,Percent,0.2
State,West Virginia,Pre-adoptive home,2015,Percent,0.03
State,West Virginia,Trial home visit,2015,Percent,0.03
State,West Virginia,Runaway,2015,Percent,<.5%
State,Wisconsin,Group home or institution,2015,Percent,0.12
State,Wisconsin,Foster family home - non-relative,2015,Percent,0.46
State,Wisconsin,Foster family home - relative,2015,Percent,0.36
State,Wisconsin,Pre-adoptive home,2015,Percent,0.02
State,Wisconsin,Trial home visit,2015,Percent,0.02
State,Wisconsin,Runaway,2015,Percent,0.01
State,Wisconsin,Supervised independent living,2015,Percent,0.01
State,Wyoming,Trial home visit,2015,Percent,0.11
State,Wyoming,Runaway,2015,Percent,<.5%
State,Wyoming,Supervised independent living,2015,Percent,<.5%
State,Wyoming,Group home or institution,2015,Percent,0.21
State,Wyoming,Foster family home - non-relative,2015,Percent,0.36
State,Wyoming,Foster family home - relative,2015,Percent,0.31
State,Wyoming,Pre-adoptive home,2015,Percent,<.5%
Territory,Puerto Rico,Trial home visit,2015,Percent,0.04
Territory,Puerto Rico,Runaway,2015,Percent,0.01
Territory,Puerto Rico,Supervised independent living,2015,Percent,0.03
Territory,Puerto Rico,Group home or institution,2015,Percent,0.18
Territory,Puerto Rico,Foster family home - non-relative,2015,Percent,0.59
Territory,Puerto Rico,Foster family home - relative,2015,Percent,0.13
Territory,Puerto Rico,Pre-adoptive home,2015,Percent,0.02
State,Wyoming,Pre-adoptive home,2015,Number,4
State,Wyoming,Foster family home - relative,2015,Number,339
State,Wyoming,Foster family home - non-relative,2015,Number,394
State,Wyoming,Group home or institution,2015,Number,228
State,Wyoming,Supervised independent living,2015,Number,1
State,Wyoming,Runaway,2015,Number,1
State,Wyoming,Trial home visit,2015,Number,115
Territory,Puerto Rico,Pre-adoptive home,2015,Number,76
Territory,Puerto Rico,Foster family home - relative,2015,Number,563
Territory,Puerto Rico,Foster family home - non-relative,2015,Number,2447
Territory,Puerto Rico,Group home or institution,2015,Number,755
Territory,Puerto Rico,Supervised independent living,2015,Number,114
Territory,Puerto Rico,Runaway,2015,Number,48
State,Utah,Runaway,2015,Number,39
State,Utah,Trial home visit,2015,Number,207
State,Vermont,Supervised independent living,2015,Number,3
State,Vermont,Runaway,2015,Number,1
State,Vermont,Trial home visit,2015,Number,73
State,West Virginia,Runaway,2015,Number,23
State,West Virginia,Trial home visit,2015,Number,152
State,Wisconsin,Supervised independent living,2015,Number,41
State,Wisconsin,Runaway,2015,Number,62
State,Wisconsin,Trial home visit,2015,Number,171
State,Wisconsin,Pre-adoptive home,2015,Number,126
State,Wisconsin,Foster family home - relative,2015,Number,2571
State,Wisconsin,Foster family home - non-relative,2015,Number,3288
State,Wisconsin,Group home or institution,2015,Number,831
State,West Virginia,Pre-adoptive home,2015,Number,148
State,West Virginia,Foster family home - relative,2015,Number,984
State,West Virginia,Foster family home - non-relative,2015,Number,2484
State,West Virginia,Group home or institution,2015,Number,1119
State,West Virginia,Supervised independent living,2015,Number,22
State,Washington,Pre-adoptive home,2015,Number,116
State,Washington,Foster family home - relative,2015,Number,3687
State,Washington,Foster family home - non-relative,2015,Number,4662
State,Washington,Group home or institution,2015,Number,505
State,Washington,Supervised independent living,2015,Number,245
State,Washington,Runaway,2015,Number,136
State,Virginia,Pre-adoptive home,2015,Number,158
State,Virginia,Foster family home - relative,2015,Number,275
State,Virginia,Foster family home - non-relative,2015,Number,3248
State,Virginia,Group home or institution,2015,Number,763
State,Virginia,Supervised independent living,2015,Number,27
State,Virginia,Runaway,2015,Number,23
State,Virginia,Trial home visit,2015,Number,233
State,Utah,Pre-adoptive home,2015,Number,226
State,Utah,Foster family home - relative,2015,Number,624
State,Utah,Foster family home - non-relative,2015,Number,1236
State,Utah,Group home or institution,2015,Number,329
State,Utah,Supervised independent living,2015,Number,43
State,Vermont,Pre-adoptive home,2015,Number,26
State,Vermont,Foster family home - relative,2015,Number,458
State,Vermont,Foster family home - non-relative,2015,Number,587
State,Vermont,Group home or institution,2015,Number,184
State,Texas,Pre-adoptive home,2015,Number,688
State,Texas,Foster family home - relative,2015,Number,9898
State,Texas,Foster family home - non-relative,2015,Number,12358
State,Texas,Group home or institution,2015,Number,4722
State,Texas,Supervised independent living,2015,Number,28
State,Texas,Runaway,2015,Number,267
State,Oregon,Supervised independent living,2015,Number,41
State,Oregon,Runaway,2015,Number,68
State,Oregon,Trial home visit,2015,Number,1060
State,South Carolina,Runaway,2015,Number,35
State,South Carolina,Trial home visit,2015,Number,N.R.
State,South Dakota,Supervised independent living,2015,Number,6
State,South Dakota,Runaway,2015,Number,2
State,South Dakota,Trial home visit,2015,Number,126
State,Rhode Island,Trial home visit,2015,Number,N.R.
State,Texas,Trial home visit,2015,Number,1898
State,Tennessee,Pre-adoptive home,2015,Number,350
State,Tennessee,Foster family home - relative,2015,Number,801
State,Tennessee,Foster family home - non-relative,2015,Number,4413
State,Tennessee,Group home or institution,2015,Number,1431
State,Tennessee,Supervised independent living,2015,Number,N.R.
State,Tennessee,Runaway,2015,Number,132
State,Tennessee,Trial home visit,2015,Number,653
State,South Carolina,Pre-adoptive home,2015,Number,164
State,South Carolina,Foster family home - relative,2015,Number,232
State,South Carolina,Foster family home - non-relative,2015,Number,2414
State,South Carolina,Group home or institution,2015,Number,881
State,South Carolina,Supervised independent living,2015,Number,N.R.
State,South Dakota,Pre-adoptive home,2015,Number,47
State,South Dakota,Foster family home - relative,2015,Number,286
State,South Dakota,Foster family home - non-relative,2015,Number,591
State,South Dakota,Group home or institution,2015,Number,222
State,Rhode Island,Pre-adoptive home,2015,Number,9
State,Rhode Island,Foster family home - relative,2015,Number,701
State,Rhode Island,Foster family home - non-relative,2015,Number,650
State,Rhode Island,Group home or institution,2015,Number,435
State,Rhode Island,Supervised independent living,2015,Number,20
State,Rhode Island,Runaway,2015,Number,11
State,Oregon,Pre-adoptive home,2015,Number,485
State,Oregon,Foster family home - relative,2015,Number,2038
State,Oregon,Foster family home - non-relative,2015,Number,2403
State,Oregon,Group home or institution,2015,Number,1274
State,Pennsylvania,Pre-adoptive home,2015,Number,496
State,Pennsylvania,Foster family home - relative,2015,Number,5156
State,Pennsylvania,Foster family home - non-relative,2015,Number,6763
State,Pennsylvania,Group home or institution,2015,Number,3012
State,Pennsylvania,Supervised independent living,2015,Number,250
State,Pennsylvania,Runaway,2015,Number,175
State,Pennsylvania,Trial home visit,2015,Number,142
State,Oklahoma,Pre-adoptive home,2015,Number,352
State,Oklahoma,Foster family home - relative,2015,Number,3745
State,Oklahoma,Foster family home - non-relative,2015,Number,5051
State,Oklahoma,Group home or institution,2015,Number,790
State,Oklahoma,Supervised independent living,2015,Number,N.R.
State,New York,Runaway,2015,Number,485
State,New York,Trial home visit,2015,Number,2125
State,North Carolina,Supervised independent living,2015,Number,23
State,North Carolina,Runaway,2015,Number,68
State,North Carolina,Trial home visit,2015,Number,499
State,New Mexico,Trial home visit,2015,Number,167
State,Ohio,Trial home visit,2015,Number,132
State,Oklahoma,Runaway,2015,Number,93
State,Oklahoma,Trial home visit,2015,Number,1047
State,Ohio,Pre-adoptive home,2015,Number,465
State,Ohio,Foster family home - relative,2015,Number,2178
State,Ohio,Foster family home - non-relative,2015,Number,8353
State,Ohio,Group home or institution,2015,Number,1910
State,Ohio,Supervised independent living,2015,Number,32
State,Ohio,Runaway,2015,Number,135
State,North Carolina,Pre-adoptive home,2015,Number,288
State,North Carolina,Foster family home - relative,2015,Number,2720
State,North Carolina,Foster family home - non-relative,2015,Number,5418
State,North Carolina,Group home or institution,2015,Number,1166
State,North Dakota,Pre-adoptive home,2015,Number,N.R.
State,North Dakota,Foster family home - relative,2015,Number,231
State,North Dakota,Foster family home - non-relative,2015,Number,775
State,North Dakota,Group home or institution,2015,Number,249
State,North Dakota,Supervised independent living,2015,Number,N.R.
State,North Dakota,Runaway,2015,Number,3
State,North Dakota,Trial home visit,2015,Number,89
State,New York,Pre-adoptive home,2015,Number,1460
State,New York,Foster family home - relative,2015,Number,3679
State,New York,Foster family home - non-relative,2015,Number,6370
State,New York,Group home or institution,2015,Number,3166
State,New York,Supervised independent living,2015,Number,N.R.
State,New Mexico,Pre-adoptive home,2015,Number,121
State,New Mexico,Foster family home - relative,2015,Number,464
State,New Mexico,Foster family home - non-relative,2015,Number,1525
State,New Mexico,Group home or institution,2015,Number,150
State,New Mexico,Supervised independent living,2015,Number,12
State,New Mexico,Runaway,2015,Number,32
State,New Jersey,Pre-adoptive home,2015,Number,54
State,New Jersey,Foster family home - relative,2015,Number,2509
State,New Jersey,Foster family home - non-relative,2015,Number,3866
State,New Jersey,Group home or institution,2015,Number,392
State,New Jersey,Supervised independent living,2015,Number,39
State,New Jersey,Runaway,2015,Number,14
State,New Jersey,Trial home visit,2015,Number,N.R.
State,New Hampshire,Pre-adoptive home,2015,Number,29
State,New Hampshire,Foster family home - relative,2015,Number,163
State,New Hampshire,Foster family home - non-relative,2015,Number,324
State,New Hampshire,Group home or institution,2015,Number,282
State,Missouri,Supervised independent living,2015,Number,69
State,Missouri,Runaway,2015,Number,58
State,Missouri,Trial home visit,2015,Number,992
State,Minnesota,Trial home visit,2015,Number,500
State,Nebraska,Trial home visit,2015,Number,594
State,Nevada,Runaway,2015,Number,37
State,Nevada,Trial home visit,2015,Number,549
State,New Hampshire,Supervised independent living,2015,Number,1
State,New Hampshire,Runaway,2015,Number,2
State,New Hampshire,Trial home visit,2015,Number,180
State,Nevada,Pre-adoptive home,2015,Number,19
State,Nevada,Foster family home - relative,2015,Number,1524
State,Nevada,Foster family home - non-relative,2015,Number,1995
State,Nevada,Group home or institution,2015,Number,352
State,Nevada,Supervised independent living,2015,Number,N.R.
State,Montana,Pre-adoptive home,2015,Number,209
State,Montana,Foster family home - relative,2015,Number,1321
State,Montana,Foster family home - non-relative,2015,Number,800
State,Montana,Group home or institution,2015,Number,241
State,Montana,Supervised independent living,2015,Number,1
State,Montana,Runaway,2015,Number,7
State,Montana,Trial home visit,2015,Number,228
State,Nebraska,Pre-adoptive home,2015,Number,156
State,Nebraska,Foster family home - relative,2015,Number,1199
State,Nebraska,Foster family home - non-relative,2015,Number,1581
State,Nebraska,Group home or institution,2015,Number,251
State,Nebraska,Supervised independent living,2015,Number,69
State,Nebraska,Runaway,2015,Number,36
State,Missouri,Pre-adoptive home,2015,Number,1596
State,Missouri,Foster family home - relative,2015,Number,3310
State,Missouri,Foster family home - non-relative,2015,Number,4972
State,Missouri,Group home or institution,2015,Number,1157
State,Mississippi,Pre-adoptive home,2015,Number,62
State,Mississippi,Foster family home - relative,2015,Number,1705
State,Mississippi,Foster family home - non-relative,2015,Number,1802
State,Mississippi,Group home or institution,2015,Number,584
State,Mississippi,Supervised independent living,2015,Number,16
State,Iowa,Trial home visit,2015,Number,1035
State,Maine,Trial home visit,2015,Number,97
State,Maryland,Runaway,2015,Number,44
State,Maryland,Trial home visit,2015,Number,180
State,Massachusetts,Supervised independent living,2015,Number,25
State,Massachusetts,Runaway,2015,Number,109
State,Massachusetts,Trial home visit,2015,Number,1236
State,Mississippi,Runaway,2015,Number,32
State,Mississippi,Trial home visit,2015,Number,411
State,Minnesota,Pre-adoptive home,2015,Number,668
State,Minnesota,Foster family home - relative,2015,Number,2371
State,Minnesota,Foster family home - non-relative,2015,Number,2678
State,Minnesota,Group home or institution,2015,Number,1250
State,Minnesota,Supervised independent living,2015,Number,51
State,Minnesota,Runaway,2015,Number,92
State,Michigan,Pre-adoptive home,2015,Number,187
State,Michigan,Foster family home - relative,2015,Number,4221
State,Michigan,Foster family home - non-relative,2015,Number,5010
State,Michigan,Group home or institution,2015,Number,1124
State,Michigan,Supervised independent living,2015,Number,156
State,Michigan,Runaway,2015,Number,11
State,Michigan,Trial home visit,2015,Number,1402
State,Maryland,Pre-adoptive home,2015,Number,51
State,Maryland,Foster family home - relative,2015,Number,1445
State,Maryland,Foster family home - non-relative,2015,Number,1564
State,Maryland,Group home or institution,2015,Number,567
State,Maryland,Supervised independent living,2015,Number,50
State,Massachusetts,Pre-adoptive home,2015,Number,508
State,Massachusetts,Foster family home - relative,2015,Number,2649
State,Massachusetts,Foster family home - non-relative,2015,Number,4020
State,Massachusetts,Group home or institution,2015,Number,1734
State,Maine,Pre-adoptive home,2015,Number,168
State,Maine,Foster family home - relative,2015,Number,533
State,Maine,Foster family home - non-relative,2015,Number,950
State,Maine,Group home or institution,2015,Number,99
State,Maine,Supervised independent living,2015,Number,11
State,Maine,Runaway,2015,Number,4
State,Louisiana,Pre-adoptive home,2015,Number,91
State,Louisiana,Foster family home - relative,2015,Number,1712
State,Louisiana,Foster family home - non-relative,2015,Number,2215
State,Louisiana,Group home or institution,2015,Number,384
State,Louisiana,Supervised independent living,2015,Number,17
State,Louisiana,Runaway,2015,Number,24
State,Louisiana,Trial home visit,2015,Number,99
State,Kansas,Pre-adoptive home,2015,Number,257
State,Kansas,Foster family home - relative,2015,Number,2154
State,Kansas,Foster family home - non-relative,2015,Number,3665
State,Kansas,Group home or institution,2015,Number,434
State,Kansas,Supervised independent living,2015,Number,26
State,Kentucky,Pre-adoptive home,2015,Number,190
State,Kentucky,Foster family home - relative,2015,Number,258
State,Kentucky,Foster family home - non-relative,2015,Number,5736
State,Kentucky,Group home or institution,2015,Number,1266
State,Idaho,Runaway,2015,Number,2
State,Idaho,Trial home visit,2015,Number,N.R.
State,Illinois,Supervised independent living,2015,Number,861
State,Illinois,Runaway,2015,Number,341
State,Illinois,Trial home visit,2015,Number,796
State,Kansas,Runaway,2015,Number,57
State,Kansas,Trial home visit,2015,Number,629
State,Kentucky,Supervised independent living,2015,Number,57
State,Kentucky,Runaway,2015,Number,3
State,Kentucky,Trial home visit,2015,Number,25
State,Iowa,Pre-adoptive home,2015,Number,134
State,Iowa,Foster family home - relative,2015,Number,1727
State,Iowa,Foster family home - non-relative,2015,Number,1838
State,Iowa,Group home or institution,2015,Number,1080
State,Iowa,Supervised independent living,2015,Number,59
State,Iowa,Runaway,2015,Number,45
State,Illinois,Pre-adoptive home,2015,Number,730
State,Illinois,Foster family home - relative,2015,Number,6136
State,Illinois,Foster family home - non-relative,2015,Number,6001
State,Illinois,Group home or institution,2015,Number,1619
State,Indiana,Pre-adoptive home,2015,Number,805
State,Indiana,Foster family home - relative,2015,Number,6210
State,Indiana,Foster family home - non-relative,2015,Number,6379
State,Indiana,Group home or institution,2015,Number,1188
State,Indiana,Supervised independent living,2015,Number,37
State,Indiana,Runaway,2015,Number,98
State,Indiana,Trial home visit,2015,Number,2300
State,Idaho,Pre-adoptive home,2015,Number,75
State,Idaho,Foster family home - relative,2015,Number,408
State,Idaho,Foster family home - non-relative,2015,Number,751
State,Idaho,Group home or institution,2015,Number,115
State,Idaho,Supervised independent living,2015,Number,N.R.
State,Hawaii,Pre-adoptive home,2015,Number,2
State,Hawaii,Foster family home - relative,2015,Number,608
State,Hawaii,Foster family home - non-relative,2015,Number,645
State,Hawaii,Group home or institution,2015,Number,71
State,Hawaii,Supervised independent living,2015,Number,N.R.
State,Hawaii,Runaway,2015,Number,18
State,Colorado,Supervised independent living,2015,Number,57
State,Colorado,Runaway,2015,Number,84
State,Colorado,Trial home visit,2015,Number,53
City,District of Columbia,Runaway,2015,Number,9
City,District of Columbia,Trial home visit,2015,Number,N.R.
State,Florida,Supervised independent living,2015,Number,N.R.
State,Florida,Runaway,2015,Number,172
State,Florida,Trial home visit,2015,Number,N.R.
State,Delaware,Trial home visit,2015,Number,27
State,Hawaii,Trial home visit,2015,Number,N.R.
State,Florida,Pre-adoptive home,2015,Number,282
State,Florida,Foster family home - relative,2015,Number,9996
State,Florida,Foster family home - non-relative,2015,Number,9251
State,Florida,Group home or institution,2015,Number,2661
State,Georgia,Pre-adoptive home,2015,Number,90
State,Georgia,Foster family home - relative,2015,Number,2609
State,Georgia,Foster family home - non-relative,2015,Number,6212
State,Georgia,Group home or institution,2015,Number,1772
State,Georgia,Supervised independent living,2015,Number,3
State,Georgia,Runaway,2015,Number,38
State,Georgia,Trial home visit,2015,Number,147
City,District of Columbia,Pre-adoptive home,2015,Number,178
City,District of Columbia,Foster family home - relative,2015,Number,164
City,District of Columbia,Foster family home - non-relative,2015,Number,502
City,District of Columbia,Group home or institution,2015,Number,75
City,District of Columbia,Supervised independent living,2015,Number,18
State,Delaware,Pre-adoptive home,2015,Number,32
State,Delaware,Foster family home - relative,2015,Number,76
State,Delaware,Foster family home - non-relative,2015,Number,443
State,Delaware,Group home or institution,2015,Number,100
State,Delaware,Supervised independent living,2015,Number,N.R.
State,Delaware,Runaway,2015,Number,4
State,Connecticut,Pre-adoptive home,2015,Number,197
State,Connecticut,Foster family home - relative,2015,Number,1412
State,Connecticut,Foster family home - non-relative,2015,Number,1664
State,Connecticut,Group home or institution,2015,Number,539
State,Connecticut,Supervised independent living,2015,Number,91
State,Connecticut,Runaway,2015,Number,N.R.
State,Connecticut,Trial home visit,2015,Number,5
State,Colorado,Pre-adoptive home,2015,Number,72
State,Colorado,Foster family home - relative,2015,Number,1338
State,Colorado,Foster family home - non-relative,2015,Number,2300
State,Colorado,Group home or institution,2015,Number,1712
State,California,Pre-adoptive home,2015,Number,1363
State,California,Foster family home - relative,2015,Number,18319
State,California,Foster family home - non-relative,2015,Number,26851
State,California,Group home or institution,2015,Number,6570
State,California,Supervised independent living,2015,Number,1405
State,Alabama,Runaway,2015,Number,61
State,Alabama,Trial home visit,2015,Number,131
State,Alaska,Supervised independent living,2015,Number,N.R.
State,Alaska,Runaway,2015,Number,9
State,Alaska,Trial home visit,2015,Number,283
Nation,United States,Trial home visit,2015,Number,22972
State,Arkansas,Trial home visit,2015,Number,254
State,California,Runaway,2015,Number,1055
State,California,Trial home visit,2015,Number,420
State,Arizona,Pre-adoptive home,2015,Number,119
State,Arizona,Foster family home - relative,2015,Number,8222
State,Arizona,Foster family home - non-relative,2015,Number,6138
State,Arizona,Group home or institution,2015,Number,2511
State,Arizona,Supervised independent living,2015,Number,7
State,Arizona,Runaway,2015,Number,311
State,Arizona,Trial home visit,2015,Number,23
State,Arkansas,Pre-adoptive home,2015,Number,229
State,Arkansas,Foster family home - relative,2015,Number,724
State,Arkansas,Foster family home - non-relative,2015,Number,2368
State,Arkansas,Group home or institution,2015,Number,920
State,Arkansas,Supervised independent living,2015,Number,21
State,Arkansas,Runaway,2015,Number,32
State,Alaska,Pre-adoptive home,2015,Number,694
State,Alaska,Foster family home - relative,2015,Number,634
State,Alaska,Foster family home - non-relative,2015,Number,914
State,Alaska,Group home or institution,2015,Number,119
Nation,United States,Pre-adoptive home,2015,Number,15107
Nation,United States,Foster family home - relative,2015,Number,127819
Nation,United States,Foster family home - non-relative,2015,Number,191838
Nation,United States,Group home or institution,2015,Number,56224
Nation,United States,Supervised independent living,2015,Number,4107
Nation,United States,Runaway,2015,Number,4648
State,Alabama,Pre-adoptive home,2015,Number,55
State,Alabama,Foster family home - relative,2015,Number,532
State,Alabama,Foster family home - non-relative,2015,Number,2973
State,Alabama,Group home or institution,2015,Number,933
State,Alabama,Supervised independent living,2015,Number,52
Nation,United States,Foster family home - non-relative,2020,Number,182386
Nation,United States,Foster family home - relative,2020,Number,137356
Nation,United States,Group home or institution,2020,Number,38799
Nation,United States,Pre-adoptive home,2020,Number,16559
Nation,United States,Runaway,2020,Number,4831
Nation,United States,Supervised independent living,2020,Number,8022
